1 causal	abandon,abandon,abandon%2:40:00::,abandon%2:40:01::,abandon%2:38:00::,abandon%2:31:01::,abandon%2:31:00::,anticipate,anticipate,anticipate%2:31:00::,anticipate%2:41:00::,anticipate%2:31:01::,anticipate%2:32:00::,anticipate%2:37:00::,anticipate%2:30:00::,	null	null	null	null	null	abandon-anticipate,	null	null	null
2136 non-causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2137 non-causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2138 non-causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2139 non-causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2140 non-causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2141 causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2142 causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2143 non-causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2144 non-causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2145 non-causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2146 causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2147 non-causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2148 non-causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2149 non-causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2150 non-causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2151 non-causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2152 non-causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2153 non-causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2154 non-causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2155 non-causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2156 non-causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2157 non-causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2158 causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2159 non-causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2160 non-causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2161 non-causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2162 non-causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2163 non-causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2164 non-causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2165 non-causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2166 non-causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2167 non-causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2168 non-causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2169 non-causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2170 non-causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2171 non-causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2172 non-causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2173 non-causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2174 non-causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2175 causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2176 causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
2177 non-causal	been,be,be%2:42:03::,be%2:42:06::,be%2:42:05::,be%2:42:00::,be%2:42:04::,be%2:42:07::,be%2:42:02::,be%2:41:00::,be%2:42:08::,be%2:40:00::,be%2:42:01::,be%2:42:13::,be%2:42:09::,had,have,have%2:40:00::,have%2:42:00::,have%2:39:06::,have%2:40:04::,have%2:30:00::,have%2:34:00::,have%2:41:00::,have%2:36:00::,have%2:40:01::,have%2:42:12::,have%2:30:01::,have%2:29:02::,have%2:32:00::,have%2:40:05::,have%2:40:03::,have%2:29:05::,have%2:40:02::,have%2:29:00::,have%2:35:00::,	null	null	null	null	null	been-had,	null	null	null
